num,item,block,verdict,basis,gap_id,note
738,Storage quota manager,10 Local Data and Sync,COVERED_FAMILY,FAMILY,,android-data-expert (Room/DataStore/migrations/offline-first): BS §79.7
739,Data import and export generator,10 Local Data and Sync,COVERED_FAMILY,FAMILY,,android-data-expert (Room/DataStore/migrations/offline-first): BS §79.7
740,Backup and restore flow generator,10 Local Data and Sync,NOT_STATED,ITEM,,"App-design detail, not stated"
741,Resource model deriver,11 API Design,OUT_OF_SCOPE,ITEM,,"Server-side API design; client-side contracts covered by AndroidServiceIntegration (BS §70, BS:5469)"
742,Endpoint generator,11 API Design,OUT_OF_SCOPE,ITEM,,"Server-side API design; client-side contracts covered by AndroidServiceIntegration (BS §70, BS:5469)"
743,OpenAPI spec synthesizer,11 API Design,OUT_OF_SCOPE,ITEM,,"Server-side API design; client-side contracts covered by AndroidServiceIntegration (BS §70, BS:5469)"
744,Request validator generator,11 API Design,OUT_OF_SCOPE,ITEM,,"Server-side API design; client-side contracts covered by AndroidServiceIntegration (BS §70, BS:5469)"
745,Error response standardizer,11 API Design,OUT_OF_SCOPE,ITEM,,"Server-side API design; client-side contracts covered by AndroidServiceIntegration (BS §70, BS:5469)"
746,API versioning policy engine,11 API Design,OUT_OF_SCOPE,ITEM,,"Server-side API design; client-side contracts covered by AndroidServiceIntegration (BS §70, BS:5469)"
747,"Pagination, filter and sort convention engine",11 API Design,OUT_OF_SCOPE,ITEM,,"Server-side API design; client-side contracts covered by AndroidServiceIntegration (BS §70, BS:5469)"
748,Idempotency key planner,11 API Design,OUT_OF_SCOPE,ITEM,,"Server-side API design; client-side contracts covered by AndroidServiceIntegration (BS §70, BS:5469)"
749,Rate limit policy generator,11 API Design,OUT_OF_SCOPE,ITEM,,"Server-side API design; client-side contracts covered by AndroidServiceIntegration (BS §70, BS:5469)"
750,API documentation site generator,11 API Design,OUT_OF_SCOPE,ITEM,,"Server-side API design; client-side contracts covered by AndroidServiceIntegration (BS §70, BS:5469)"
751,Client SDK generator,11 Contract Integrity,COVERED,ITEM,,Schema-ref driven integration and ContractDouble loopback stub (TA:5336; BS:5471)
752,Server stub generator,11 Contract Integrity,COVERED,ITEM,,Schema-ref driven integration and ContractDouble loopback stub (TA:5336; BS:5471)
753,Frontend-backend contract drift detector,11 Contract Integrity,NOT_STATED,ITEM,,Drift between ContractDouble and the real service is only visible once real-service evidence exists
754,Breaking change detector,11 Contract Integrity,OUT_OF_SCOPE,ITEM,,Server-side contract evolution / webhooks
755,Backward compatibility checker,11 Contract Integrity,OUT_OF_SCOPE,ITEM,,Server-side contract evolution / webhooks
756,Mock server generator,11 Contract Integrity,COVERED,ITEM,,Schema-ref driven integration and ContractDouble loopback stub (TA:5336; BS:5471)
757,Consumer-driven contract registry,11 Contract Integrity,COVERED,ITEM,,Schema-ref driven integration and ContractDouble loopback stub (TA:5336; BS:5471)
758,Schema evolution rule engine,11 Contract Integrity,OUT_OF_SCOPE,ITEM,,Server-side contract evolution / webhooks
759,Webhook contract validator,11 Contract Integrity,OUT_OF_SCOPE,ITEM,,Server-side contract evolution / webhooks
760,Cross-tier type sharing pipeline,11 Contract Integrity,OUT_OF_SCOPE,ITEM,,Server-side contract evolution / webhooks
761,"Integration catalog (payments, email, SMS, storage, maps)",11 Third-Party Integration,COVERED,ITEM,,"Skill library (firebase, maps, payments, ads); AndroidServiceIntegration retry/timeout policy; ContractDouble"
762,Provider selection scorer,11 Third-Party Integration,COVERED,ITEM,,"Skill library (firebase, maps, payments, ads); AndroidServiceIntegration retry/timeout policy; ContractDouble"
763,SDK wrapper generator,11 Third-Party Integration,COVERED,ITEM,,"Skill library (firebase, maps, payments, ads); AndroidServiceIntegration retry/timeout policy; ContractDouble"
764,Credential onboarding flow,11 Third-Party Integration,PARTIAL,ITEM,GAP-1,GAP-1: acquisition covered (BS §5.7.5a); delivery of secrets to the app and classification of client keys not specified
765,Sandbox and live mode switcher,11 Third-Party Integration,NOT_STATED,ITEM,,"Live/sandbox switching, circuit breaking, fallback routing for generated-app integrations not stated"
766,Webhook receiver scaffolder,11 Third-Party Integration,OUT_OF_SCOPE,ITEM,,Server-side webhook receiver
767,Retry and backoff policy generator,11 Third-Party Integration,COVERED,ITEM,,"Skill library (firebase, maps, payments, ads); AndroidServiceIntegration retry/timeout policy; ContractDouble"
768,Circuit breaker generator,11 Third-Party Integration,NOT_STATED,ITEM,,"Live/sandbox switching, circuit breaking, fallback routing for generated-app integrations not stated"
769,Provider fallback router,11 Third-Party Integration,NOT_STATED,ITEM,,"Live/sandbox switching, circuit breaking, fallback routing for generated-app integrations not stated"
770,Integration mock generator,11 Third-Party Integration,COVERED,ITEM,,"Skill library (firebase, maps, payments, ads); AndroidServiceIntegration retry/timeout policy; ContractDouble"
771,"Auth strategy selector (session, token, OAuth)",11 Auth and Identity,COVERED,ITEM,,"android-credentials-expert, android-firebase-expert (auth), android-security-expert"
772,Signup and login flow generator,11 Auth and Identity,COVERED,ITEM,,"android-credentials-expert, android-firebase-expert (auth), android-security-expert"
773,Password reset flow generator,11 Auth and Identity,COVERED,ITEM,,"android-credentials-expert, android-firebase-expert (auth), android-security-expert"
774,Social login wiring,11 Auth and Identity,COVERED,ITEM,,"android-credentials-expert, android-firebase-expert (auth), android-security-expert"
775,Role model generator,11 Auth and Identity,COVERED,ITEM,,"android-credentials-expert, android-firebase-expert (auth), android-security-expert"
776,Permission matrix generator,11 Auth and Identity,COVERED,ITEM,,"android-credentials-expert, android-firebase-expert (auth), android-security-expert"
777,Route guard generator,11 Auth and Identity,COVERED,ITEM,,"android-credentials-expert, android-firebase-expert (auth), android-security-expert"
778,Token refresh and rotation handler,11 Auth and Identity,COVERED,ITEM,,"android-credentials-expert, android-firebase-expert (auth), android-security-expert"
779,MFA scaffold,11 Auth and Identity,COVERED,ITEM,,"android-credentials-expert, android-firebase-expert (auth), android-security-expert"
780,Session hardening configurator,11 Auth and Identity,COVERED,ITEM,,"android-credentials-expert, android-firebase-expert (auth), android-security-expert"
781,Design token generator,12 Design System,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
782,Light and dark theme generator,12 Design System,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
783,Component library selector,12 Design System,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
784,Component inventory builder,12 Design System,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
785,Typography scale generator,12 Design System,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
786,Spacing and grid generator,12 Design System,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
787,Icon set selector,12 Design System,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
788,Motion policy generator,12 Design System,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
789,"Brand asset generator (icon, splash, placeholder logo)",12 Design System,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
790,Design-to-code parity checker,12 Design System,COVERED,ITEM,,android-design-import; android-visual-validation; Visual QA Worker
791,Screen inventory deriver,12 Layout and Flow,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
792,Navigation structure generator,12 Layout and Flow,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
793,User flow mapper,12 Layout and Flow,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
794,Wireframe synthesizer,12 Layout and Flow,NOT_ADOPTED,ITEM,,Instruction-driven synthesis plus Figma import; no wireframe artifact
795,Responsive breakpoint planner,12 Layout and Flow,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
796,"Empty, loading and error state generator",12 Layout and Flow,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
797,Form and validation UX generator,12 Layout and Flow,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
798,Onboarding flow generator,12 Layout and Flow,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
799,Settings screen generator,12 Layout and Flow,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
800,Dark pattern avoidance checker,12 Layout and Flow,NOT_STATED,ITEM,,Low value: no dark-pattern policy check
801,Screenshot critique loop,12 Visual QA Loop,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
802,Layout overflow detector,12 Visual QA Loop,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
803,Contrast ratio checker,12 Visual QA Loop,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
804,Touch target size checker,12 Visual QA Loop,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
805,Text truncation detector,12 Visual QA Loop,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
806,Font fallback detector,12 Visual QA Loop,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
807,Image resolution checker,12 Visual QA Loop,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
808,Alignment and spacing inconsistency detector,12 Visual QA Loop,COVERED,ITEM,,android-design-import; android-visual-validation; Visual QA Worker
809,Visual hierarchy scorer,12 Visual QA Loop,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
810,Design rubric scorer,12 Visual QA Loop,COVERED,ITEM,,android-design-import; android-visual-validation; Visual QA Worker
811,Screen reader label generator,12 Accessibility and Localization,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
812,Keyboard navigation verifier,12 Accessibility and Localization,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
813,Focus order checker,12 Accessibility and Localization,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
814,ARIA misuse detector,12 Accessibility and Localization,COVERED,ITEM,,"android-accessibility-validation (Android semantics); WCAG AA contrast (BS:2508, 893)"
815,Color-blind palette validator,12 Accessibility and Localization,PARTIAL,ITEM,,Contrast ratios enforced (BS:893); colour-vision simulation not stated
816,String externalization engine,12 Accessibility and Localization,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
817,Locale file generator,12 Accessibility and Localization,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
818,Pluralization and formatting rule handler,12 Accessibility and Localization,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
819,RTL layout validator,12 Accessibility and Localization,COVERED_FAMILY,FAMILY,,"Design system, navigation, visual QA, accessibility, localization: BS §18, §50, §79.7, §81"
820,"Locale-aware date, number and currency formatter",12 Accessibility and Localization,COVERED,ITEM,,"android-localization-expert (date/number/currency formats, RTL)"
821,Input validation generator,13 Secure-by-Default Generation,COVERED,ITEM,,BS §58.2 generated-app checks; ADR-018; over-broad permission check
822,Output encoding enforcer,13 Secure-by-Default Generation,OUT_OF_SCOPE,ITEM,,"Web/server controls; Android equivalents covered by BS §58.2 (cleartext, exported components, WebView, pinning)"
823,CSRF protection injector,13 Secure-by-Default Generation,OUT_OF_SCOPE,ITEM,,"Web/server controls; Android equivalents covered by BS §58.2 (cleartext, exported components, WebView, pinning)"
824,CORS policy generator,13 Secure-by-Default Generation,OUT_OF_SCOPE,ITEM,,"Web/server controls; Android equivalents covered by BS §58.2 (cleartext, exported components, WebView, pinning)"
825,Security header configurator,13 Secure-by-Default Generation,OUT_OF_SCOPE,ITEM,,"Web/server controls; Android equivalents covered by BS §58.2 (cleartext, exported components, WebView, pinning)"
